2456560.48888  18.377   0.032
2456563.61996  18.415   0.038
2456564.55501  18.396   0.027
2456565.52651  18.382   0.031
2456565.61677  18.452   0.030
2456568.50387  18.357   0.045
2456568.59407  18.331   0.031
2456569.55192  18.315   0.022
2456570.52943  18.419   0.034
2456571.53627  18.328   0.032
2456572.48785  18.472   0.043
2456572.59707  18.440   0.035
2456573.56165  18.465   0.032
2456577.52883  18.470   0.054
2456578.48667  18.424   0.050
2456579.58120  18.343   0.041
2456581.52258  18.306   0.030
2456582.56038  18.446   0.033
2456584.54510  18.485   0.051
2456585.54438  18.410   0.049
2456590.52552  18.492   0.038
2456590.55765  18.444   0.039
2456595.52333  18.517   0.044
2456696.88778  18.362   0.043
2456697.88453  18.398   0.026
2456699.86460  18.325   0.024
2456701.87604  18.419   0.027
2456704.85350  18.324   0.036
2456705.89569  18.405   0.047
2456708.84099  18.375   0.029
2456709.86488  18.457   0.029
2456710.88113  18.389   0.023
2456714.85843  18.346   0.035
2456715.88028  18.448   0.025
2456716.88329  18.419   0.021
2456717.88451  18.484   0.038
2456718.90452  18.418   0.035
2456719.89435  18.424   0.027
2456720.87108  18.366   0.021
2456721.84995  18.432   0.030
2456722.84431  18.360   0.030
2456723.81537  18.319   0.028
2456724.79938  18.329   0.032
2456724.89527  18.452   0.038
2456725.87453  18.301   0.026
2456726.83714  18.337   0.027
2456727.80830  18.401   0.023
2456727.90259  18.369   0.020
2456728.87496  18.365   0.021
2456729.83094  18.351   0.022
2456730.78087  18.313   0.039
2456730.87696  18.330   0.033
2456732.78913  18.379   0.043
2456732.88380  18.369   0.032
2456733.82416  18.470   0.031
2456733.91277  18.345   0.026
2456734.85550  18.389   0.025
2456735.78303  18.305   0.033
2456735.89249  18.377   0.027
2456737.78859  18.338   0.025
2456737.86823  18.322   0.021
2456738.80991  18.418   0.056
2456742.78018  18.425   0.027
2456742.87180  18.394   0.019
2456744.78854  18.393   0.024
2456744.88120  18.397   0.022
2456746.77932  18.333   0.025
2456746.86940  18.456   0.027
2456747.89554  18.400   0.024
2456749.74123  18.404   0.033
2456749.91318  18.390   0.025
2456751.76725  18.375   0.023
2456752.73623  18.279   0.026
2456754.73904  18.314   0.031
2456755.73800  18.423   0.035
2456756.78099  18.350   0.017
2456756.90487  18.399   0.024
2456757.86170  18.402   0.023
2456758.89358  18.407   0.030
2456759.84168  18.346   0.019
2456760.79047  18.401   0.023
2456761.72612  18.367   0.033
2456761.89912  18.376   0.029
2456762.89413  18.402   0.024
2456763.81668  18.331   0.024
2456764.75674  18.387   0.026
2456765.69122  18.505   0.041
2456765.84276  18.366   0.025
2456768.82391  18.515   0.037
2456769.73759  18.370   0.021
2456769.90036  18.371   0.024
2456770.80109  18.423   0.025
2456771.73707  18.432   0.024
2456771.93007  18.379   0.032
2456773.76620  18.389   0.027
2456774.68545  18.430   0.037
2456774.85200  18.394   0.031
2456776.76234  18.350   0.028
2456777.74634  18.387   0.024
2456784.65089  18.401   0.024
2456784.84752  18.435   0.025
2456785.63676  18.350   0.022
2456785.83046  18.366   0.024
2456786.64763  18.318   0.021
2456786.86322  18.336   0.024
2456787.74398  18.272   0.024
2456788.85174  18.316   0.031
2456789.78382  18.359   0.023
2456790.65332  18.466   0.036
2456790.82275  18.355   0.026
2456791.66052  18.325   0.033
2456791.83306  18.429   0.036
2456792.66719  18.420   0.035
2456792.73012  18.400   0.028
2456792.82005  18.439   0.031
2456796.60750  18.415   0.037
2456796.77478  18.294   0.023
2456796.94251  18.408   0.046
2456797.81553  18.339   0.038
2456798.79484  18.366   0.046
2456799.87732  18.473   0.044
2456803.76059  18.347   0.020
2456803.91996  18.403   0.027
2456804.70512  18.386   0.020
2456804.88315  18.414   0.032
2456805.68681  18.354   0.025
2456805.87304  18.420   0.032
2456807.63923  18.375   0.035
2456807.82717  18.408   0.033
2456808.61509  18.386   0.032
2456808.80561  18.367   0.022
2456809.57448  18.438   0.035
2456809.77958  18.358   0.021
2456810.58651  18.429   0.032
2456810.77671  18.442   0.024
2456810.94399  18.479   0.057
2456811.73330  18.375   0.026
2456811.91854  18.405   0.037
2456813.80855  18.360   0.022
2456814.61770  18.337   0.027
2456814.82894  18.427   0.026
2456815.61314  18.438   0.041
2456815.82560  18.397   0.026
2456816.64890  18.445   0.036
2456816.86048  18.292   0.030
2456817.70266  18.416   0.023
2456817.88922  18.407   0.036
2456818.87524  18.420   0.035
2456819.84881  18.395   0.036
2456823.85722  18.391   0.033
2456824.64958  18.335   0.031
2456824.84295  18.451   0.033
2456825.62429  18.342   0.026
2456825.81106  18.353   0.031
2456826.57603  18.370   0.030
2456826.76178  18.346   0.024
2456827.56120  18.422   0.024
2456827.77080  18.375   0.024
2456827.90604  18.390   0.033
2456828.71040  18.384   0.020
2456828.89706  18.487   0.042
2456829.66978  18.412   0.024
2456829.83475  18.331   0.025
2456830.62855  18.400   0.020
2456830.81792  18.404   0.027
2456831.73098  18.360   0.021
2456832.52374  18.405   0.028
2456832.71856  18.379   0.026
2456833.54297  18.411   0.038
2456833.73726  18.387   0.026
2456834.51373  18.455   0.038
2456834.68652  18.388   0.022
2456835.51874  18.342   0.042
2456835.70493  18.343   0.024
2456835.86459  18.404   0.040
2456836.67536  18.381   0.027
2456836.84174  18.423   0.047
2456837.62608  18.348   0.022
2456837.80851  18.370   0.026
2456838.58251  18.418   0.030
2456838.76459  18.375   0.025
2456839.54980  18.421   0.029
2456839.73634  18.418   0.028
2456840.54830  18.494   0.039
2456840.74175  18.356   0.025
2456841.60942  18.364   0.024
2456841.79316  18.386   0.033
2456842.59444  18.405   0.033
2456842.77791  18.322   0.027
2456844.56525  18.350   0.022
2456844.75251  18.401   0.024
2456845.49643  18.397   0.025
2456845.66557  18.357   0.021
2456845.83401  18.335   0.028
2456847.59895  18.408   0.026
2456847.74187  18.392   0.028
2456851.47324  18.372   0.041
2456851.64880  18.350   0.027
2456851.82081  18.336   0.064
2456853.55470  18.282   0.062
2456854.47335  18.496   0.035
2456855.60940  18.387   0.023
2456855.79672  18.381   0.028
2456856.60169  18.418   0.024
2456856.77734  18.396   0.029
2456857.59035  18.381   0.021
2456857.78124  18.401   0.028
2456858.62651  18.390   0.019
2456859.56304  18.390   0.034
2456859.75374  18.376   0.035
2456862.70345  18.480   0.031
2456863.54751  18.347   0.020
2456863.74035  18.401   0.028
2456864.59150  18.387   0.023
2456864.77390  18.337   0.032
2456866.76625  18.457   0.034
2456870.49561  18.492   0.029
2456870.72499  18.380   0.029
2456872.54914  18.462   0.031
2456873.51931  18.352   0.029
2456874.72866  18.464   0.040
2456879.69600  18.347   0.040
2456880.64225  18.424   0.046
2456881.56139  18.445   0.036
2456882.51788  18.429   0.030
2456882.69067  18.382   0.030
2456883.59969  18.400   0.031
2456885.59019  18.405   0.026
2456886.49329  18.392   0.032
2456886.68585  18.434   0.037
2456887.61032  18.310   0.020
2456888.54341  18.352   0.020
2456889.47880  18.403   0.029
2456889.66994  18.368   0.026
2456890.61044  18.389   0.030
2456891.55081  18.383   0.023
2456895.48300  18.397   0.024
2456895.67831  18.372   0.026
2456896.64193  18.356   0.028
2456907.49891  18.426   0.028
2456907.66113  18.449   0.039
2456908.54023  18.463   0.035
2456909.50428  18.451   0.044
2456912.52252  18.378   0.026
2456915.55036  18.409   0.027
2456918.54833  18.413   0.032
2456919.59113  18.381   0.033
2456922.57276  18.418   0.032
2456923.60705  18.394   0.047
2456925.51091  18.315   0.039
2456926.53630  18.426   0.031
2456927.58519  18.403   0.037
2456929.50858  18.369   0.035
2456930.55590  18.479   0.049
2456936.52070  18.439   0.041
2456937.51822  18.391   0.035
2456938.51783  18.477   0.041
2456939.54279  18.414   0.046
2456940.56528  18.430   0.045
2456942.53609  18.373   0.035
2456943.54219  18.421   0.045
2456947.49081  18.443   0.041
2456949.53289  18.490   0.049
2456951.55167  18.380   0.039
2456954.53501  18.399   0.042
2456956.54244  18.337   0.036
2457065.86687  18.359   0.033
2457069.85698  18.416   0.034
2457070.87052  18.413   0.023
2457071.88281  18.343   0.023
2457072.89062  18.431   0.028
2457075.89646  18.376   0.043
2457076.89810  18.424   0.036
2457077.89415  18.390   0.035
2457078.88529  18.369   0.023
2457080.83056  18.444   0.036
2457081.89434  18.412   0.036
2457082.87483  18.354   0.022
2457083.85465  18.338   0.029
2457084.83487  18.460   0.031
2457085.80939  18.387   0.029
2457085.89762  18.398   0.024
2457086.87575  18.368   0.025
2457087.84326  18.355   0.030
2457088.80706  18.308   0.026
2457088.90278  18.355   0.035
2457089.86831  18.339   0.027
2457090.83536  18.312   0.026
2457091.80284  18.340   0.027
2457091.87768  18.365   0.024
2457092.82542  18.362   0.026
2457092.90353  18.362   0.025
2457097.80129  18.362   0.022
2457097.88940  18.322   0.018
2457098.83953  18.288   0.019
2457099.78597  18.342   0.023
2457099.89606  18.357   0.022
2457100.82968  18.368   0.023
2457101.80541  18.349   0.040
2457102.77969  18.389   0.033
2457102.89451  18.405   0.029
2457108.85521  18.349   0.030
2457109.80471  18.401   0.026
2457109.90922  18.324   0.023
2457110.81518  18.339   0.018
2457111.75689  18.363   0.024
2457111.84719  18.360   0.021
2457112.75434  18.402   0.037
2457112.86209  18.350   0.022
2457113.78233  18.354   0.021
2457114.77812  18.346   0.024
2457115.73015  18.338   0.030
2457115.91373  18.309   0.021
2457116.89606  18.409   0.027
2457117.78996  18.333   0.021
2457117.82484  18.393   0.028
2457117.86439  18.326   0.021
2457117.88810  18.258   0.021
2457117.90296  18.258   0.018
2457117.91834  18.352   0.024
2457117.92469  18.232   0.029
2457118.91243  18.311   0.023
2457119.90672  18.369   0.023
2457120.84003  18.311   0.022
2457125.78314  18.317   0.023
2457126.72976  18.276   0.022
2457129.69193  18.349   0.028
2457129.87217  18.252   0.018
2457130.79967  18.299   0.021
2457131.71878  18.275   0.021
2457131.90554  18.289   0.020
2457132.84113  18.318   0.021
2457134.67321  18.288   0.033
2457134.84983  18.280   0.023
2457135.75669  18.226   0.017
2457136.67554  18.342   0.028
2457136.85646  18.273   0.020
2457137.74356  18.303   0.018
2457137.92892  18.261   0.029
2457138.80300  18.265   0.020
2457139.73914  18.238   0.022
2457139.92311  18.253   0.025
2457140.80835  18.221   0.018
2457141.70297  18.254   0.018
2457141.88949  18.286   0.020
2457142.75860  18.239   0.020
2457143.65465  18.255   0.026
2457143.82020  18.242   0.019
2457144.70172  18.301   0.037
2457145.73755  18.231   0.028
2457145.90437  18.163   0.024
2457146.74066  18.205   0.024
2457146.88234  18.197   0.023
2457147.72319  18.231   0.028
2457147.86483  18.267   0.025
2457152.86409  18.180   0.023
2457153.70123  18.192   0.018
2457153.86561  18.184   0.019
2457154.74502  18.154   0.018
2457155.77423  18.165   0.017
2457156.62299  18.176   0.020
2457156.82950  18.233   0.017
2457157.83328  18.073   0.016
2457158.69691  18.113   0.019
2457158.88051  18.113   0.020
2457159.69741  18.110   0.017
2457159.88158  18.096   0.019
2457160.72009  18.088   0.018
2457160.90816  18.087   0.020
2457161.75717  18.068   0.015
2457161.93353  18.106   0.021
2457162.75925  18.099   0.018
2457162.93665  18.071   0.024
2457163.77007  18.090   0.020
2457164.60702  18.081   0.022
2457164.86790  18.028   0.018
2457166.64781  18.048   0.021
2457169.62006  18.017   0.018
2457170.65174  17.987   0.018
2457172.69823  17.949   0.018
2457173.72976  17.862   0.017
2457174.72754  17.847   0.015
2457175.75666  17.797   0.020
2457176.91927  17.842   0.030
2457178.72804  17.682   0.016
2457179.69584  17.672   0.017
2457180.69102  17.632   0.013
2457181.71201  17.607   0.012
2457182.72437  17.535   0.012
2457183.73988  17.464   0.012
2457184.77550  17.412   0.013
2457185.78277  17.321   0.010
2457187.55462  17.176   0.012
2457188.56313  17.064   0.011
2457189.66696  16.983   0.008
2457190.73052  16.862   0.008
2457193.68693  16.469   0.005
2457194.76406  16.269   0.005
2457197.85176  15.533   0.004
2457198.88277  15.326   0.003
2457199.87683  15.340   0.003
2457200.86140  15.511   0.003
2457202.69826  15.950   0.005
2457206.73749  16.592   0.008
2457207.75449  16.718   0.010
2457211.49352  17.078   0.012
2457212.53090  17.158   0.009
2457217.64022  17.448   0.013
2457220.51684  17.606   0.015
2457221.54757  17.642   0.014
2457222.60931  17.711   0.013
2457223.74546  17.751   0.018
2457225.50284  17.785   0.018
2457226.74633  17.867   0.017
2457227.75689  17.859   0.015
2457229.48802  17.893   0.016
2457235.75123  18.036   0.025
2457249.64013  18.205   0.019
2457252.71783  18.259   0.029
2457255.67086  18.323   0.023
2457258.63799  18.301   0.032
2457263.57808  18.290   0.023
2457265.53293  18.290   0.022
2457268.52406  18.253   0.017
2457270.51265  18.321   0.020
2457272.62861  18.329   0.037
2457277.54638  18.367   0.029
2457281.58753  18.399   0.032
2457291.54654  18.338   0.049
2457292.57938  18.398   0.055
2457293.53677  18.337   0.032
2457294.55052  18.403   0.049
2457295.50979  18.293   0.031
2457299.54905  18.380   0.038
2457301.49647  18.434   0.045
